PID,TrackName,CarName,EventDate,Lap,LapTime,Corr Speed kmh_Min,Corr Speed kmh_Max,Corr Speed kmh_Avg,Corr Speed kmh_Start,Corr Speed kmh_End,Corr Speed kmh_Std Dev,BRAKE _Min,BRAKE _Max,BRAKE _Avg,BRAKE _Start,BRAKE _End,BRAKE _Std Dev,Oversteer _Min,Oversteer _Max,Oversteer _Avg,Oversteer _Start,Oversteer _End,Oversteer _Std Dev,ROTY s_Min,ROTY s_Max,ROTY s_Avg,ROTY s_Start,ROTY s_End,ROTY s_Std Dev,THROTTLE _Min,THROTTLE _Max,THROTTLE _Avg,THROTTLE _Start,THROTTLE _End,THROTTLE _Std Dev,abs glat_Max,abs glat_Avg,abs glat_Start,abs glat_End,abs glat_Std Dev,abs glong_Min,abs glong_Max,abs glong_Avg,abs glong_Start,abs glong_End,abs glong_Std Dev,abs Steerangle_Min,abs Steerangle_Max,abs Steerangle_Avg,abs Steerangle_Start,abs Steerangle_End,abs Steerangle_Std Dev,lane deviation_Min,lane deviation_Max,lane deviation_Avg,lane deviation_Start,lane deviation_End,lane deviation_Std Dev,steering reversal rate per lap_Min,steering reversal rate per lap_Max,steering reversal rate per lap_Avg,steering reversal rate per lap_Start,steering reversal rate per lap_End,steering reversal rate per lap_Std Dev,steering reversal rate per sector_Min,steering reversal rate per sector_Max,steering reversal rate per sector_Avg,steering reversal rate per sector_Start,steering reversal rate per sector_End,steering reversal rate per sector_Std Dev,understeer_Min,understeer_Max,understeer_Avg,understeer_Start,understeer_End,understeer_Change,understeer_Std Dev,z,outlier,validlap,cluster,cluster_label,THROTTLE width_Avg,Throttle_duration_Avg,Throttle application speed_Avg,Throttle release application_Avg,Steer_Peakvalue_Avg,Steer_PeakTime_Avg,number of crossing_Avg,Cumulative angular travel_Avg,angular velosity_Avg,number of direction changed_Avg,steering angle_RMS,number of crossing,Brake_length_Avg,Brake_duration_Avg,Trail_braking_duration_Avg
P101,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 8,88.029,64.6,225.1,146.2,191.3,191.3,38.6,0.0,100.0,12.0,0.0,0.0,29.0,-6.02,12.31,-1.49,-0.35,-0.45,1.74,-62.43,45.81,4.07,2.24,2.28,17.9,0.0,100.0,69.0,100.0,100.0,43.0,2.89,0.82,0.24,0.25,0.59,0.0,1.9,0.45,0.21,0.22,0.36,-0.0,134.18,30.56,5.28,6.63,29.44,0.0,1.0,0.34,0.0,0.0,0.47,0.0,29.67,14.44,14.76,21.95,9.07,0.0,4.12,0.58,0.0,0.0,0.85,0.0,6.02,1.56,0.35,0.45,0.1,1.5,-0.9237433107648816,0,1,1,Fast,302.85714285714283,6.05714285714287,7.142857142857127,244.28571428571428,74.5425,43.1605,25.0,2681.0,30.46590909090909,261.0,42.44091079478513,25.0,133.2234848484847,10.259999999999987,9.360000000000012
P101,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 9,87.059,68.3,225.2,147.5,191.3,190.3,38.1,0.0,100.0,13.0,0.0,0.0,30.0,-7.4,2.44,-1.6,-0.45,-0.19,1.63,-47.02,54.85,4.09,2.28,0.82,17.77,0.0,100.0,70.0,100.0,100.0,43.0,3.05,0.82,0.25,0.06,0.61,0.0,1.93,0.44,0.22,0.22,0.37,-0.0,145.04,30.35,6.63,2.44,30.03,0.0,1.0,0.31,0.0,0.0,0.46,0.0,26.67,12.91,21.95,5.33,8.19,0.0,4.15,0.51,0.0,0.0,0.85,0.0,7.4,1.62,0.45,0.19,-0.26,1.6,-0.9884443529882112,0,1,1,Fast,338.14285714285717,6.762857142857164,7.14285714285712,282.42857142857144,78.27499999999999,42.614000000000004,25.0,2631.0,30.234428866927143,233.0,42.71504196870719,25.0,187.1388888888889,10.780000000000001,9.200000000000003
P101,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 10,87.724,64.0,225.3,146.5,190.3,189.8,38.0,0.0,100.0,12.0,0.0,0.0,30.0,-6.54,4.91,-1.65,-0.19,-0.32,1.73,-42.47,55.3,4.1,0.82,2.15,17.71,0.0,100.0,69.0,100.0,100.0,42.0,3.07,0.81,0.06,0.25,0.62,0.0,1.89,0.43,0.22,0.25,0.37,-0.0,99.76,31.07,2.44,5.16,29.68,0.0,1.0,0.33,0.0,0.0,0.47,0.0,29.25,13.9,5.33,22.23,9.15,0.0,4.08,0.61,0.0,0.28,0.82,0.0,6.54,1.68,0.19,0.32,0.13,1.68,-0.9440874529072684,0,1,1,Fast,272.3303571428571,5.449999999999974,6.246109108781155,230.125,67.25444444444445,38.028888888888886,35.0,2934.0,33.47399635036496,234.0,42.986309036698415,35.0,140.97916666666652,17.439999999999987,16.7
P101,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 11,87.936,57.2,225.3,146.1,189.8,192.4,37.9,0.0,100.0,13.0,0.0,0.0,30.0,-5.7,12.11,-1.39,-0.32,-0.46,1.57,-49.8,59.17,4.05,2.15,2.02,17.45,0.0,100.0,68.0,100.0,100.0,43.0,3.07,0.81,0.25,0.13,0.6,0.0,1.88,0.44,0.25,0.23,0.37,-0.0,139.03,29.0,5.16,5.77,27.67,0.0,1.0,0.32,0.0,0.0,0.47,0.0,28.43,14.15,22.23,17.06,8.55,0.0,4.12,0.65,0.28,0.32,0.77,0.0,5.7,1.46,0.32,0.46,0.14,1.35,-0.9299466065656744,0,1,1,Fast,340.0,6.7999999999999705,7.142857142857173,280.85714285714283,78.4475,41.986000000000004,32.0,2971.0,33.792083712465875,239.0,40.0936205354831,32.0,130.8333333333332,2.4399999999999986,1.2199999999999962
P101,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 12,91.79,44.7,228.7,140.3,192.4,193.9,43.6,0.0,100.0,12.0,0.0,0.0,30.0,-17.46,22.95,-0.99,-0.46,-0.39,3.86,-47.99,173.78,3.92,2.02,2.77,20.18,0.0,100.0,70.0,100.0,100.0,42.0,5.87,0.81,0.13,0.27,0.64,0.0,3.59,0.42,0.23,0.24,0.37,-0.0,240.0,36.41,5.77,5.91,42.3,0.0,1.0,0.36,0.0,0.0,0.48,0.0,33.12,15.6,17.06,6.62,10.13,0.0,4.17,0.9,0.32,0.17,1.11,0.0,17.46,1.58,0.46,0.39,-0.07,1.73,-0.6728766924123633,0,1,1,Fast,271.8888888888889,5.437777777777784,5.555555555555549,207.0,84.094,42.226,34.0,3743.0,40.79320113314448,245.0,55.81891580774832,34.0,122.09166666666664,2.279999999999996,1.1399999999999917
P100,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 2,109.349,41.2,212.2,121.5,190.9,184.3,46.5,0.0,100.0,16.0,0.0,0.0,33.0,-7.47,1.15,-1.35,-0.98,-0.5,1.67,-38.06,48.24,3.27,5.75,2.35,17.37,0.0,100.0,63.0,96.0,100.0,40.0,2.28,0.61,0.48,0.2,0.48,0.0,2.03,0.48,0.23,0.27,0.37,-0.0,157.18,36.67,14.24,7.03,40.06,0.0,1.0,0.25,0.0,0.0,0.43,0.0,27.32,15.18,21.37,24.04,8.1,0.0,4.65,0.63,0.37,1.52,0.79,0.0,7.47,1.37,0.98,0.5,-0.48,1.66,0.4983455760406701,0,1,2,Medium,373.77777777777777,7.475555555555559,5.555555555555554,244.77777777777777,95.38444444444445,46.50033333333334,44.0,4074.0,37.26673984632272,275.0,54.327611662485886,44.0,149.25194805194803,67.00000000000003,66.64000000000001
P100,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 3,115.297,0.0,216.1,114.5,184.3,188.9,55.0,0.0,100.0,15.0,0.0,0.0,31.0,-7.72,19.08,-0.69,-0.5,-0.68,2.74,-44.94,218.77,3.12,2.35,4.78,21.48,0.0,100.0,64.0,100.0,100.0,41.0,8.2,0.6,0.2,0.41,0.56,0.0,12.63,0.47,0.27,0.23,0.44,-0.0,240.0,47.09,7.03,10.11,62.4,0.0,1.0,0.19,0.0,0.0,0.39,0.0,24.04,12.32,24.04,1.28,5.94,0.0,4.23,0.6,1.52,0.22,0.78,0.0,7.72,1.05,0.5,0.68,0.18,1.5,0.8950896988699107,0,1,0,Slow,363.6,7.271999999999997,5.000000000000002,233.7,112.00699999999999,50.91199999999999,55.0,4663.0,40.44934073560028,278.0,78.18355952420616,55.0,133.39999999999992,127.76,127.05999999999997
P100,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 7,92.982,49.2,224.5,139.4,192.6,190.6,39.5,0.0,100.0,15.0,0.0,0.0,32.0,-9.17,4.98,-1.49,-1.1,-0.82,1.97,-43.89,50.27,3.84,7.18,5.2,18.23,0.0,100.0,68.0,100.0,100.0,41.0,2.53,0.76,0.52,0.29,0.57,0.0,1.79,0.47,0.23,0.26,0.36,-0.0,184.75,31.44,15.84,10.95,37.3,0.0,1.0,0.27,0.0,0.0,0.44,0.0,24.83,12.03,1.71,3.48,7.46,0.0,4.27,0.47,0.0,0.0,0.75,0.0,9.17,1.55,1.1,0.82,-0.27,1.88,-0.5933677827935918,0,1,1,Fast,325.53125,6.509999999999991,6.2506000384024665,243.125,88.68333333333334,40.85544444444444,44.0,3451.0,37.1342512908778,257.0,48.79613753019545,44.0,205.20887445887445,83.19999999999996,82.51999999999998
P100,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 8,105.387,0.0,222.1,123.6,190.6,193.1,54.4,0.0,100.0,16.0,0.0,0.0,33.0,-7.87,18.19,-1.09,-0.82,-0.84,2.61,-55.91,46.53,3.42,5.2,4.12,18.09,0.0,100.0,66.0,100.0,100.0,42.0,3.87,0.66,0.29,0.36,0.57,0.0,16.49,0.47,0.26,0.24,0.51,-0.0,240.0,43.31,10.95,11.81,51.72,0.0,1.0,0.27,0.0,0.0,0.44,0.0,28.28,14.76,3.48,26.02,7.75,0.0,4.35,0.7,0.0,0.0,0.82,0.0,7.87,1.34,0.82,0.84,0.02,1.66,0.2340718345057921,0,1,2,Medium,456.7142857142857,9.132500000000007,6.251222087521015,325.375,104.405,47.143,41.0,4521.0,42.91951404707669,242.0,67.48236784248121,41.0,145.99563492063533,141.48000000000002,141.34
P100,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 9,94.962,43.1,229.3,137.1,193.1,189.3,42.0,0.0,100.0,17.0,0.0,0.0,34.0,-10.75,2.77,-1.43,-0.84,-0.85,1.72,-49.25,52.88,3.77,4.12,5.03,17.92,0.0,100.0,70.0,100.0,100.0,40.0,2.27,0.71,0.36,0.31,0.54,0.0,1.86,0.5,0.24,0.24,0.38,-0.0,240.0,32.67,11.81,11.52,41.28,0.0,1.0,0.26,0.0,0.0,0.44,0.0,26.02,12.0,26.02,0.0,7.6,0.0,4.28,0.49,0.0,0.0,0.8,0.0,10.75,1.44,0.84,0.85,0.01,1.7,-0.4612976141315375,0,1,1,Fast,295.78333333333336,5.915555555555557,5.555659904833458,226.44444444444446,92.07111111111111,41.14866666666667,34.0,3500.0,36.88369152970923,254.0,52.652477591699885,34.0,118.90555555555528,26.059999999999988,25.779999999999983
P100,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 10,94.99,41.7,227.6,136.5,189.3,193.2,42.8,0.0,100.0,16.0,0.0,0.0,33.0,-10.78,22.39,-1.31,-0.85,-0.7,2.7,-44.9,72.69,3.77,5.03,4.52,18.28,0.0,100.0,68.0,100.0,100.0,41.0,3.63,0.71,0.31,0.38,0.55,0.0,2.49,0.49,0.24,0.24,0.38,-0.0,189.62,34.99,11.52,9.74,43.37,0.0,1.0,0.27,0.0,0.0,0.44,0.0,25.78,13.56,0.0,20.63,7.44,0.0,4.22,0.49,0.0,0.0,0.83,0.0,10.78,1.51,0.85,0.7,-0.15,2.02,-0.4594299551807616,0,1,1,Fast,240.75,4.815000000000026,6.249999999999966,196.375,77.00454545454545,47.99272727272727,39.0,3407.0,35.888795282224095,252.0,55.748079403716076,39.0,180.18095238095225,17.779999999999987,16.45999999999998
P100,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 11,92.6,51.6,229.8,139.4,193.2,193.0,40.1,0.0,100.0,17.0,0.0,0.0,36.0,-9.67,2.01,-1.5,-0.7,-1.08,1.83,-48.23,48.83,3.86,4.52,5.86,17.46,0.0,100.0,71.0,100.0,100.0,41.0,2.39,0.71,0.38,0.47,0.54,0.0,1.95,0.51,0.24,0.24,0.4,-0.0,170.21,30.23,9.74,15.31,35.36,0.0,1.0,0.28,0.0,0.0,0.45,0.0,26.28,12.78,20.63,0.0,7.71,0.0,4.13,0.51,0.0,0.0,0.79,0.0,9.67,1.52,0.7,1.08,0.38,1.81,-0.6188479870506147,0,1,1,Fast,207.75,4.15500000000003,6.249999999999956,168.125,80.417,45.604,36.0,3261.0,35.23439187729531,241.0,46.51885751561639,36.0,101.69047619047615,25.720000000000017,24.960000000000008
P099,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 2,95.737,66.7,208.9,134.1,184.3,192.0,34.0,0.0,100.0,8.0,0.0,0.0,18.0,-5.54,8.54,-0.98,-0.81,-0.63,1.09,-49.77,49.71,3.76,6.46,4.34,16.57,0.0,100.0,55.0,100.0,100.0,40.0,2.22,0.7,0.46,0.4,0.53,0.0,1.69,0.38,0.26,0.26,0.3,-0.0,120.81,23.97,11.92,9.0,23.75,0.0,1.0,0.17,0.0,0.0,0.38,0.0,16.63,7.65,7.03,2.33,4.71,0.0,3.33,0.4,0.97,0.07,0.55,0.0,5.54,1.03,0.81,0.63,-0.18,0.96,-0.4096034824582594,0,1,1,Fast,959.5,19.19,6.25,742.375,53.364,49.056,33.0,2513.0,26.25914315569488,268.0,33.74281610140891,33.0,195.6936507936503,46.91999999999998,46.29999999999999
P099,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 3,93.874,69.8,223.9,136.7,192.0,189.1,35.1,0.0,100.0,9.0,0.0,0.0,19.0,-3.88,2.91,-1.01,-0.63,-0.88,1.01,-59.17,49.09,3.83,4.34,4.96,16.74,0.0,100.0,57.0,100.0,100.0,40.0,3.05,0.72,0.4,0.46,0.56,0.0,1.7,0.39,0.26,0.26,0.3,-0.0,101.13,23.71,9.0,12.58,22.86,0.0,1.0,0.17,0.0,0.0,0.37,0.0,15.6,8.24,2.33,10.92,4.48,0.0,3.42,0.3,0.07,0.22,0.53,0.0,3.88,1.04,0.63,0.88,0.25,0.95,-0.533869504790283,0,1,1,Fast,2175.1428571428573,43.50285714285712,7.142857142857147,1631.857142857143,56.70666666666668,42.42788888888889,32.0,2500.0,26.65174765558397,286.0,32.93727731612235,32.0,238.09841269841223,80.35999999999997,79.93999999999997
P099,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 7,94.467,47.4,220.9,135.9,189.6,190.9,38.2,0.0,100.0,9.0,0.0,0.0,20.0,-8.11,18.25,-0.7,-1.1,-0.55,2.37,-66.82,232.97,3.77,7.37,3.88,20.67,0.0,100.0,61.0,100.0,100.0,42.0,10.06,0.73,0.52,0.25,0.6,0.0,6.19,0.41,0.26,0.27,0.33,-0.0,163.07,26.21,15.71,7.7,28.52,0.0,1.0,0.19,0.0,0.0,0.39,0.0,17.5,8.64,6.43,7.0,5.07,0.0,4.12,0.38,0.22,0.07,0.62,0.0,8.11,1.02,1.1,0.55,-0.55,1.01,-0.4943151562970513,0,1,1,Fast,1040.5555555555557,20.81111111111108,5.555555555555563,819.6666666666666,60.419,43.179,32.0,2821.0,29.885665890323946,275.0,38.744298754844664,32.0,259.0833333333336,73.96000000000001,72.62
P099,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 8,91.177,68.9,224.5,140.4,190.9,191.6,36.5,0.0,100.0,9.0,0.0,0.0,19.0,-5.46,3.61,-1.08,-0.55,-0.8,1.04,-65.87,45.84,3.96,3.88,5.96,16.74,0.0,100.0,60.0,100.0,100.0,42.0,3.41,0.75,0.25,0.49,0.56,0.0,1.7,0.41,0.27,0.26,0.29,-0.0,105.4,24.44,7.7,11.51,23.45,0.0,1.0,0.16,0.0,0.0,0.37,0.0,14.75,7.25,7.0,11.5,4.02,0.0,3.33,0.28,0.07,0.13,0.52,0.0,5.46,1.1,0.55,0.8,0.25,1.0,-0.7137650830132921,0,1,1,Fast,501.74285714285713,10.0342857142857,7.143263911487156,386.14285714285717,54.306999999999995,46.202,21.0,2343.0,25.707702435813037,242.0,33.88632263217284,21.0,223.85833333333346,37.339999999999996,36.17999999999998
P099,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 9,92.592,72.1,226.4,138.7,191.6,190.5,36.9,0.0,100.0,10.0,0.0,0.0,22.0,-5.62,12.45,-1.03,-0.8,-0.49,1.39,-52.12,53.49,3.85,5.96,2.25,17.12,0.0,100.0,61.0,100.0,100.0,41.0,2.27,0.74,0.49,0.12,0.54,0.0,1.72,0.41,0.26,0.26,0.33,-0.0,117.08,25.11,11.51,5.8,25.94,0.0,1.0,0.16,0.0,0.0,0.37,0.0,15.17,7.87,11.5,3.94,4.22,0.0,4.12,0.31,0.13,0.13,0.61,0.0,5.62,1.1,0.8,0.49,-0.31,1.12,-0.6193816038936933,0,1,1,Fast,858.5,17.170000000000016,8.333333333333325,645.6666666666666,60.93888888888888,41.193,26.0,2411.0,26.04796888504754,256.0,36.1066346611177,26.0,209.50000000000045,85.46,84.75999999999999
P099,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 10,91.741,74.0,225.4,140.1,190.5,188.5,36.1,0.0,100.0,10.0,0.0,0.0,21.0,-7.68,2.61,-1.19,-0.49,-0.52,1.46,-65.35,49.62,3.91,2.25,3.42,16.76,0.0,100.0,62.0,100.0,100.0,41.0,3.46,0.74,0.12,0.26,0.57,0.0,1.83,0.42,0.26,0.27,0.32,-0.0,129.18,25.35,5.8,7.24,27.87,0.0,1.0,0.17,0.0,0.0,0.38,0.0,15.67,8.08,3.94,12.53,4.41,0.0,4.12,0.34,0.13,0.35,0.63,0.0,7.68,1.21,0.49,0.52,0.03,1.43,-0.6761450955762226,0,1,1,Fast,970.6666666666667,19.409999999999997,6.251073329898679,759.75,63.49444444444445,40.998777777777775,27.0,2377.0,25.926733536851287,250.0,37.67912589969675,27.0,258.04880952380915,53.70000000000003,52.18000000000003
P099,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 11,94.21,60.6,225.8,136.6,188.5,184.9,36.3,0.0,100.0,10.0,0.0,0.0,21.0,-6.37,5.87,-1.15,-0.52,-1.02,1.23,-53.12,47.17,3.8,3.42,7.29,16.69,0.0,100.0,62.0,100.0,100.0,40.0,2.63,0.74,0.26,0.4,0.55,0.0,1.76,0.42,0.27,0.26,0.3,-0.0,125.43,25.52,7.24,14.22,24.98,0.0,1.0,0.22,0.0,0.0,0.41,0.0,20.48,10.48,12.53,4.1,6.05,0.0,3.62,0.52,0.35,0.45,0.69,0.0,6.37,1.18,0.52,1.02,0.5,1.17,-0.5114575973809647,0,1,1,Fast,1551.995,31.037500000000108,6.250483286347139,1175.5,64.93,40.73777777777778,27.0,2473.0,26.252653927813164,250.0,35.71403287747931,27.0,259.94523809523815,46.50000000000003,45.28000000000007
P099,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 12,92.37,68.9,221.7,139.3,184.9,189.3,35.6,0.0,87.0,10.0,0.0,0.0,19.0,-7.1,10.7,-1.05,-1.02,-0.72,1.29,-51.41,53.89,3.9,7.29,5.27,17.24,2.0,100.0,62.0,100.0,100.0,40.0,2.48,0.75,0.4,0.43,0.56,0.0,1.5,0.41,0.26,0.25,0.28,-0.0,129.31,24.86,14.22,10.53,25.79,0.0,1.0,0.19,0.0,0.0,0.39,0.0,17.57,8.15,4.1,0.0,5.18,0.0,3.47,0.41,0.45,0.33,0.68,0.0,7.1,1.1,1.02,0.72,-0.31,1.13,-0.6341894712891354,0,1,1,Fast,2251.0625,45.02250000000009,6.249826475651051,1712.75,61.42888888888888,41.04333333333333,27.0,2215.0,23.998267273121073,241.0,35.829364211929004,27.0,338.458333333333,51.85999999999997,49.559999999999995
P098,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 3,121.892,0.0,197.9,108.7,173.8,178.6,46.6,0.0,100.0,11.0,0.0,0.0,25.0,-15.39,24.13,-1.61,-0.55,-0.26,3.44,-122.67,204.96,5.86,5.17,2.4,25.59,0.0,100.0,64.0,100.0,100.0,38.0,15.2,0.54,0.42,0.22,0.6,0.0,11.67,0.4,0.21,0.32,0.38,-0.0,240.0,50.75,9.22,3.93,67.31,0.0,1.0,0.26,0.0,0.0,0.44,0.0,31.17,16.44,17.85,1.87,9.2,0.0,4.52,0.71,0.43,0.8,0.74,0.0,15.39,1.8,0.55,0.26,-0.3,2.86,1.3349900838831663,0,1,0,Slow,457.75,9.153999999999996,5.000546209307409,256.1,123.01181818181819,58.96845454545455,54.0,5159.0,42.34241628365069,292.0,84.31942109308748,54.0,220.71060189810203,192.2,191.65999999999994
P098,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 7,106.672,50.2,201.7,122.1,178.1,176.9,38.4,0.0,100.0,12.0,0.0,0.0,27.0,-15.01,20.74,-2.36,-0.35,-0.75,4.05,-62.8,61.29,3.37,2.73,4.6,17.81,0.0,100.0,66.0,100.0,100.0,41.0,3.45,0.61,0.19,0.31,0.58,0.0,2.93,0.42,0.27,0.27,0.33,-0.0,207.17,42.5,5.0,10.79,54.93,0.0,1.0,0.33,0.0,0.0,0.47,0.0,34.73,16.05,15.38,5.56,10.7,0.0,4.12,0.78,0.28,0.78,0.9,0.0,15.01,2.52,0.35,0.75,0.4,3.66,0.3197840399253572,0,1,2,Medium,338.2,6.76400000000001,4.999999999999993,230.8,130.1633333333333,47.70133333333334,59.0,4634.0,43.44646540408775,312.0,69.45320445613417,59.0,165.24081262939953,25.00000000000001,23.720000000000006
P098,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 8,124.446,0.0,202.7,106.6,176.9,173.9,49.3,0.0,100.0,10.0,0.0,0.0,25.0,-19.39,32.87,-1.5,-0.75,-0.16,5.69,-287.42,64.03,-0.0,4.6,1.1,24.06,0.0,100.0,62.0,100.0,100.0,39.0,6.24,0.55,0.31,0.06,0.56,0.0,19.16,0.36,0.27,0.29,0.49,-0.0,240.0,56.81,10.79,2.19,70.89,0.0,1.0,0.29,0.0,0.0,0.45,0.0,36.38,19.67,5.56,14.55,10.71,0.0,5.05,1.03,0.78,0.38,1.11,0.0,19.39,2.21,0.75,0.16,-0.59,4.07,1.5053472610361391,0,1,0,Slow,341.90909090909093,6.83818181818181,4.54545454545455,193.27272727272728,132.47727272727272,58.77781818181818,43.0,6327.0,50.84378013500482,263.0,90.85416306189074,43.0,86.71296296296305,167.53999999999996,167.64
P098,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 9,114.43,37.5,196.1,115.4,173.9,160.3,40.4,0.0,100.0,8.0,0.0,0.0,23.0,-19.04,41.11,-2.14,-0.16,-0.22,4.5,-293.34,346.44,3.16,1.1,1.92,21.8,0.0,100.0,61.0,100.0,100.0,40.0,36.28,0.58,0.06,0.15,1.17,0.0,15.55,0.38,0.29,0.17,0.5,-0.0,240.0,41.26,2.19,3.61,56.75,0.0,1.0,0.25,0.0,0.0,0.43,0.0,28.93,15.06,14.55,17.36,8.54,0.0,4.65,0.66,0.38,0.53,0.72,0.0,19.04,2.3,0.16,0.22,0.06,3.98,0.8372589735012241,0,1,0,Slow,410.77777777777777,8.21555555555556,5.555555555555552,260.3333333333333,112.73300000000002,53.75599999999999,39.0,4188.0,36.601992658626116,325.0,70.16799453268086,39.0,33.48690476190495,48.079999999999984,48.019999999999996
P097,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 2,111.349,60.1,203.7,116.4,184.3,189.1,36.9,0.0,100.0,9.0,0.0,0.0,21.0,-4.36,1.11,-0.98,-0.74,-0.67,0.88,-39.42,47.53,3.22,4.86,2.7,14.43,0.0,100.0,48.0,100.0,100.0,41.0,1.71,0.51,0.37,0.14,0.39,0.0,1.64,0.39,0.31,0.25,0.34,-0.0,106.31,23.81,11.15,8.79,22.74,0.0,1.0,0.13,0.0,0.0,0.34,0.0,14.48,7.23,12.61,0.0,3.87,0.0,3.18,0.29,0.0,0.0,0.58,0.0,4.36,0.99,0.74,0.67,-0.07,0.87,0.6317497868104217,0,1,2,Medium,374.8,7.4959999999999924,5.000000000000005,228.7,61.68666666666666,49.256777777777785,23.0,2324.0,20.87300161666966,237.0,32.92510457427391,23.0,92.75000000000045,98.6,98.41999999999997
P097,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 7,108.627,43.2,217.7,120.3,188.8,192.5,43.6,0.0,87.0,8.0,0.0,0.0,19.0,-8.11,19.11,-0.6,-0.41,-0.61,3.03,-59.18,54.9,3.3,0.77,2.92,17.02,0.0,100.0,52.0,100.0,100.0,42.0,2.09,0.6,0.05,0.19,0.49,0.0,2.86,0.39,0.05,0.23,0.3,-0.0,168.88,29.62,4.76,7.71,33.53,0.0,1.0,0.19,0.0,0.0,0.39,0.0,20.75,10.14,9.77,1.24,5.86,0.0,4.43,0.46,0.23,0.05,0.83,0.0,8.11,1.1,0.41,0.61,0.2,1.33,0.4501866559527893,0,1,2,Medium,414.0432098765432,8.280000000000022,5.556135398235937,256.6666666666667,75.91454545454546,48.768,33.0,3597.0,33.13075506445672,226.0,44.74909795689519,33.0,271.2916666666668,105.61999999999993,105.19999999999993
P097,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 8,115.911,0.0,226.2,112.1,192.5,191.1,54.5,0.0,100.0,10.0,0.0,0.0,21.0,-4.25,18.52,-0.67,-0.61,-0.19,1.7,-61.56,114.93,3.09,2.92,0.68,18.21,0.0,100.0,48.0,100.0,100.0,42.0,7.32,0.57,0.19,0.07,0.49,0.0,23.78,0.4,0.23,0.23,0.59,-0.0,240.0,35.96,7.71,2.61,51.26,0.0,1.0,0.11,0.0,0.0,0.31,0.0,12.28,6.37,1.24,4.91,3.03,0.0,2.75,0.23,0.05,0.23,0.5,0.0,4.25,0.81,0.61,0.19,-0.42,0.86,0.9360447915762248,0,1,0,Slow,294.2,5.883999999999981,5.000000000000016,195.6,78.23363636363636,53.28463636363637,31.0,3296.0,28.446937014667817,262.0,62.61958912506169,31.0,163.29166666666674,170.1,169.36
P097,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","24/08/2024, ",Lap 9,101.51,55.2,225.7,127.4,191.1,186.8,40.3,0.0,100.0,11.0,0.0,0.0,25.0,-6.73,2.63,-1.15,-0.19,-0.4,1.19,-35.07,45.9,3.53,0.68,2.91,15.94,0.0,100.0,57.0,100.0,100.0,42.0,2.6,0.63,0.07,0.16,0.46,0.0,1.76,0.42,0.23,0.27,0.35,-0.0,138.83,26.48,2.61,5.36,27.2,0.0,1.0,0.16,0.0,0.0,0.37,0.0,16.42,7.96,4.91,13.13,4.64,0.0,3.75,0.36,0.23,0.05,0.65,0.0,6.73,1.17,0.19,0.4,0.21,1.16,-0.0245322280713709,0,1,2,Medium,356.8888888888889,7.137777777777779,5.5555555555555545,239.44444444444446,68.338,47.2,28.0,2736.0,26.95566502463054,268.0,37.964118397696076,28.0,154.04166666666697,59.89999999999997,59.31999999999998
